time,lineID,stationID,deviceID,status,userID,payType,destinationStation,timeAtDestination
2024-04-01 13:19:02,B,41,2469,0,Ddd321f5d2f6da519d50409024e47a591,1,73,2024-04-01 13:35:02
2021-04-03 18:08:47,B,11,142,0,Dda3fd1b4d5b506e44f2f3e274a9fd046,1,3,2021-04-03 18:49:47
2023-02-10 05:08:37,B,53,2704,1,De834c8c5d4b76b4ac4af0604db5f38f1,2,32,2023-02-10 05:16:37
2023-02-15 17:43:24,A,4,3638,0,D9a1246cc45873dd8ed918f7e42952a70,3,37,2023-02-15 18:01:24
2024-08-05 17:02:18,B,33,241,0,B07638ebc4dd02336b731891e9c6262d8,3,57,2024-08-05 17:23:18
2019-08-13 12:09:13,C,8,245,0,De3038b3f8f81b7f927fcfe96102fde4d,1,20,2019-08-13 13:06:13
2020-01-16 06:33:37,C,18,1989,0,D37be5e6a945c1c68ff4fd182cbae9250,3,55,2020-01-16 06:44:37
2021-07-12 09:19:11,B,66,902,0,Dfbce328bd01c146afd82cb5599c93fd1,3,51,2021-07-12 09:52:11
2024-08-05 11:46:15,B,49,291,0,D2f01ba516c557d564e170bf88c898a95,1,44,2024-08-05 12:33:15
2019-11-15 19:05:40,B,40,902,0,Dabe07dfba20c308d4ae00a979d7775b3,2,16,2019-11-15 19:44:40
2022-11-25 18:19:53,A,66,1354,0,D0fe646e9ce0824e8adabd32aab0e0399,2,50,2022-11-25 19:06:53
2022-05-05 01:34:44,B,61,1914,0,D1cc6b6ac7ab2b0b31952879a1686fc2b,3,23,2022-05-05 02:30:44
2021-12-09 00:42:24,B,61,2701,0,Df02c8f94e2b8c1aab651c85c2ff424e9,1,53,2021-12-09 00:59:24
2022-09-08 23:18:58,A,73,291,1,D91b8c6cc6a7fb20aa5888ec8a8d89805,1,69,2022-09-08 23:59:58
2021-05-13 07:21:21,B,6,1674,1,Dea632b560b1450f6284d87967c3c707f,2,61,2021-05-13 07:47:21
2024-08-23 18:32:28,B,8,2091,0,Dcfa034f53c54edf1d6eb08c8b334d855,3,45,2024-08-23 19:23:28
2020-04-16 18:57:28,C,73,1559,0,D854b7a1a0d2da8f77a82c237391cf352,2,51,2020-04-16 19:39:28
2023-08-23 03:39:36,B,59,1945,1,Defa8c967850b83c91f2359a4ef060cb4,3,49,2023-08-23 03:50:36
2023-08-19 20:48:10,C,41,2832,1,D40cc3a78ef28cd839fb2d3536ff51744,2,71,2023-08-19 21:25:10
2022-01-04 14:42:00,C,39,1948,0,D6c76ac28f08b7079b6b4069f9fed96b8,2,5,2022-01-04 15:04:00
2021-09-25 23:24:30,A,55,3272,0,C873c03f0bcfe30e3f82265e7268f15ba,3,78,2021-09-26 00:09:30
2021-05-04 08:11:21,A,7,1523,1,D0328fba4176352096e84069837d240b4,3,3,2021-05-04 08:59:21
2020-02-11 05:47:17,A,59,1054,0,De2cd8aad3d8c9315f42f55fe330b0cd1,3,58,2020-02-11 05:57:17
2020-05-13 04:09:33,C,71,3192,0,D83ea789accd95756cbdc14f1e6941c37,2,48,2020-05-13 05:07:33
2024-04-25 21:46:48,B,27,2742,0,D5b34c0a1004ce8c4d1adce2a26a20d9d,2,15,2024-04-25 22:11:48
2019-08-26 22:33:40,A,62,870,0,D7e62d84d4d03576c3db64e657c1e08db,2,57,2019-08-26 23:15:40
2024-07-20 15:18:20,A,15,1368,1,D9c143b6dd1816ed9502b08cca6034c68,3,23,2024-07-20 15:51:20
2019-09-24 22:27:18,C,33,3469,0,D8a66d4e7e3daec7ddf8149ed3a62262b,2,69,2019-09-24 23:12:18
2022-05-22 01:39:44,B,15,3193,0,D557a8b793b94f184fd1b59e29705c68b,2,39,2022-05-22 02:01:44
2022-12-31 02:31:09,A,56,754,0,D045a8be73822f2fdf7975b87d23381b1,2,60,2022-12-31 03:02:09
2023-11-10 12:57:00,A,51,3447,0,D045a8be73822f2fdf7975b87d23381b1,2,69,2023-11-10 13:37:00
2023-11-30 11:13:27,C,57,944,1,D09b4a3269f3e201473f3f5fb2d1d8efc,1,61,2023-11-30 11:49:27
2021-06-30 09:17:53,A,66,3598,0,D96b427fd3a31c894a43d5146e90fd020,3,30,2021-06-30 09:41:53
2019-04-28 09:06:23,B,15,234,1,De834c8c5d4b76b4ac4af0604db5f38f1,2,44,2019-04-28 09:29:23
2021-08-06 17:29:01,C,15,2097,1,D4817ff406236b19c655cbe4391d2d615,2,69,2021-08-06 17:48:01
2022-02-20 05:53:17,B,35,2784,0,Db3e91fb1c12b309d28c1e5a38d75c51c,2,11,2022-02-20 06:22:17
2022-09-15 20:05:31,A,43,388,0,D0a3e9fa449fe2c22eaae8d85dcda8503,2,49,2022-09-15 20:55:31
2022-09-04 14:49:45,A,69,3474,0,D91b8c6cc6a7fb20aa5888ec8a8d89805,1,58,2022-09-04 15:24:45
2023-07-26 12:44:25,B,16,1063,0,D3741c9bca8f776ff5a56664132ed20b1,3,58,2023-07-26 13:23:25
2020-01-20 23:29:07,B,8,1988,1,D9611ac08ae449dd3eb05c6c84fdf0075,2,64,2020-01-20 23:46:07
2021-03-02 02:42:07,C,17,109,0,D75b07cdcfddcb42273cc64ee4b69abfc,1,56,2021-03-02 03:31:07
2019-10-14 13:15:05,B,32,1065,1,D33be9b4f9435176ac43c8912740a0fac,2,72,2019-10-14 14:12:05
2022-09-06 19:13:59,B,26,3465,1,D499e4bcf64660b934bef2a132fe96742,2,51,2022-09-06 20:04:59
2020-12-16 17:33:19,C,73,3464,0,Dad61690a6b30e77b760fb113ab1cdfdb,3,40,2020-12-16 18:05:19
2024-07-28 20:32:05,B,77,1872,0,D0432efe06e752417190bd1574fc080d6,3,69,2024-07-28 21:18:05
2019-04-20 09:57:56,A,80,3453,1,D854b7a1a0d2da8f77a82c237391cf352,3,50,2019-04-20 10:51:56
2023-11-16 20:31:03,B,15,1991,1,Dcfa034f53c54edf1d6eb08c8b334d855,1,60,2023-11-16 21:08:03
2020-01-27 23:37:00,B,5,1839,0,D50a13f41e62c28f84205a5e2d99b442e,2,64,2020-01-28 00:13:00
2021-04-19 09:00:42,A,27,981,0,Defa8c967850b83c91f2359a4ef060cb4,3,49,2021-04-19 09:15:42
2020-11-07 17:15:26,B,16,2856,1,Db055c1224aeaa16c6d9f85d849116fbc,2,44,2020-11-07 17:52:26
2024-10-25 07:25:30,A,18,900,1,Ddff34380e72814c53319ae413401873b,1,73,2024-10-25 07:48:30
2021-04-02 15:33:44,C,77,2857,1,Cea244b93b42cdebe41cef8c2ed0a3891,1,65,2021-04-02 16:00:44
2019-09-20 10:15:52,A,4,2087,1,D8f2961085a6c7a2fd8045ae7cd33eca3,3,41,2019-09-20 10:23:52
2024-05-10 17:59:53,B,27,2858,1,Dda3fd1b4d5b506e44f2f3e274a9fd046,2,53,2024-05-10 18:48:53
2019-05-03 18:57:51,A,26,2700,1,D9611ac08ae449dd3eb05c6c84fdf0075,3,53,2019-05-03 19:19:51
2024-03-20 10:05:52,A,34,2832,1,D09b4a3269f3e201473f3f5fb2d1d8efc,1,53,2024-03-20 10:49:52
2020-12-17 16:53:47,A,3,3475,0,D9875a5f44f3ddfaa328e81d41cdaf4a3,1,58,2020-12-17 17:38:47
2021-03-10 15:05:32,A,76,3301,0,De8e015f1f034d007924896d06e8a1753,3,30,2021-03-10 15:36:32
2020-06-02 22:39:23,A,64,2632,0,D8ed4abac697fab2432b47bd8f2c41074,1,53,2020-06-02 22:54:23
2021-06-11 05:17:05,C,39,2901,0,D4917d3b368b719cfd0fb10c4695853cc,2,78,2021-06-11 05:36:05
2023-03-08 01:23:53,B,5,3449,0,Dff793ca6e8da55cc0a2d270b91c9e061,2,35,2023-03-08 01:28:53
2024-01-24 14:53:14,A,43,1828,0,De2cd8aad3d8c9315f42f55fe330b0cd1,3,56,2024-01-24 15:46:14
2020-06-05 02:12:00,A,8,876,1,D81b116954e164aecb340ca40d866a98e,2,35,2020-06-05 03:02:00
2019-03-15 19:24:17,B,11,2043,1,D11c3c483cdbbf9bd4c54a7f2369dbb4c,2,80,2019-03-15 19:29:17
2020-12-15 07:20:02,C,23,2038,1,Dd40097f35d66cd873567ad5c72353667,1,4,2020-12-15 07:54:02
2024-12-25 01:37:50,C,24,3464,0,D17214b02c38c0b851238ee6fe931496b,1,66,2024-12-25 01:58:50
2019-01-22 09:37:59,C,56,247,1,D045cbc0c7396796e7804c70f84fd1966,2,52,2019-01-22 09:44:59
2022-03-21 08:47:15,A,57,326,1,D9c143b6dd1816ed9502b08cca6034c68,2,64,2022-03-21 09:33:15
2023-01-27 01:39:42,B,15,754,0,D91deded3fd4389d9fcb15c5b29f392e0,3,3,2023-01-27 02:00:42
2022-07-14 08:44:45,B,35,2095,0,Dfd3efdca9aa90c6c7aa3cf98bbcc5471,3,72,2022-07-14 09:37:45
2020-05-29 22:52:22,A,23,1751,1,Dc2f62bcce9e20c2d56cf29489c6f5b3c,1,24,2020-05-29 23:49:22
2022-09-26 13:18:11,A,49,3016,1,B05108ae1cd463c0c66229ce21e00834f,3,39,2022-09-26 13:53:11
2020-01-23 12:36:48,A,39,2704,1,D0a3e9fa449fe2c22eaae8d85dcda8503,1,49,2020-01-23 12:58:48
2024-12-26 08:54:08,C,56,1053,0,D68a8a6188f9245937181cffe0ce5389a,1,41,2024-12-26 09:38:08
2022-05-13 05:46:01,A,4,1483,0,D09b4a3269f3e201473f3f5fb2d1d8efc,1,59,2022-05-13 06:20:01
2021-05-03 19:13:25,B,53,3450,0,Dfe1aa77a87a321307a7ad42985478832,2,32,2021-05-03 19:29:25
2019-12-02 19:20:36,C,71,2631,0,Dc2f62bcce9e20c2d56cf29489c6f5b3c,3,51,2019-12-02 20:10:36
2022-05-13 10:30:07,C,42,1949,0,D3741c9bca8f776ff5a56664132ed20b1,3,6,2022-05-13 11:27:07
2022-03-11 15:03:29,A,73,2866,0,Dda3fd1b4d5b506e44f2f3e274a9fd046,3,55,2022-03-11 15:14:29
2021-09-20 16:38:02,A,60,2700,1,D5150cfad68948a21d121b2169a7ebf38,3,64,2021-09-20 17:29:02
2023-12-15 19:09:03,C,34,952,0,Cfbbbe963f509298922dfa25851baefb3,3,73,2023-12-15 19:14:03
2023-07-04 07:23:59,C,48,902,0,D48c16dd27a006dcad2a2f451c01f0d1a,3,50,2023-07-04 07:39:59
2024-01-22 16:42:50,C,77,2870,1,D9fc6f12493d32ad169b5ff5abd8ce47d,1,49,2024-01-22 17:16:50
2021-09-22 07:52:28,C,66,3637,1,D11d5597f50bd6f48353471cdd51d257b,1,61,2021-09-22 08:30:28
2022-07-12 15:12:19,B,62,1753,0,Da0bc94fe7ef7a011d993bf0fcbfe008d,1,71,2022-07-12 15:52:19
2021-04-23 02:59:37,C,58,902,1,D50a13f41e62c28f84205a5e2d99b442e,1,27,2021-04-23 03:23:37
2020-03-08 15:04:31,C,71,381,1,Dbd850566f673e3768265cc258ea74fca,3,50,2020-03-08 16:02:31
2023-04-14 20:35:03,B,77,3192,1,Df9971cecfeec6abcbc94e713ca32cedd,2,16,2023-04-14 21:14:03
2024-02-15 20:46:18,A,53,3203,1,D1e4c6eda9a6c53a98c65b9897844db14,1,5,2024-02-15 21:04:18
2022-04-22 03:09:39,B,66,3474,1,D53d8a9953aed575967c1c5a301da3abf,3,71,2022-04-22 03:41:39
2023-05-10 21:47:52,A,27,3560,0,Dcfa034f53c54edf1d6eb08c8b334d855,1,58,2023-05-10 22:21:52
2024-06-03 21:41:21,A,53,2456,1,Ded3a217aca17d30e5b7a63f794f36caa,2,51,2024-06-03 22:38:21
2022-10-25 05:06:14,B,71,2041,1,D020cb6ffe02694a533fdf21aaf26b65f,1,59,2022-10-25 06:04:14
2024-10-30 03:01:06,B,62,3466,1,Dad61690a6b30e77b760fb113ab1cdfdb,3,39,2024-10-30 03:47:06
2019-09-14 12:49:58,A,15,3474,0,D0432efe06e752417190bd1574fc080d6,2,61,2019-09-14 13:14:58
2021-09-13 06:05:19,A,58,291,0,D91deded3fd4389d9fcb15c5b29f392e0,3,11,2021-09-13 06:10:19
2024-04-08 11:21:36,C,35,2043,0,Cfbbbe963f509298922dfa25851baefb3,1,69,2024-04-08 11:53:36
2019-06-17 20:52:57,B,37,2865,0,D02bc9b70651a6c3cee9db18481e06871,2,18,2019-06-17 21:46:57
2022-11-30 18:26:47,A,39,3332,0,Bec096a16432cbb6022a6508d4fc20232,1,66,2022-11-30 18:46:47
2024-04-23 15:04:54,A,80,237,1,Dff793ca6e8da55cc0a2d270b91c9e061,3,16,2024-04-23 15:45:54
2022-08-10 03:35:52,A,15,1989,0,D77275ad983b1e6c5830451e1c96286c0,3,69,2022-08-10 04:15:52
2022-08-02 20:19:11,C,45,1948,0,Dfca5583cf95ef0a278cc0afc279335b1,2,65,2022-08-02 21:03:11
2022-12-03 02:53:45,A,37,1957,1,D774852fda90c8978567442a66997ffc1,2,80,2022-12-03 03:51:45
2023-03-26 03:09:44,C,11,2039,1,D0a8af72dc6a6dcf47c9d035a1dabf000,1,7,2023-03-26 03:35:44
2023-09-13 08:54:42,B,66,1559,1,D557a8b793b94f184fd1b59e29705c68b,1,43,2023-09-13 08:59:42
2021-02-10 23:29:39,A,16,288,1,Dea632b560b1450f6284d87967c3c707f,2,35,2021-02-11 00:09:39
2022-11-28 08:07:30,B,66,3465,1,D045a19c9d41f734ee6ab1995666bf066,2,37,2022-11-28 08:39:30
2022-06-29 18:15:23,C,23,1988,0,D691ea803db3bc8fce2fee9f89d7cd179,2,8,2022-06-29 18:49:23
2021-07-26 18:33:34,B,11,3192,1,D0d09294e1595b189e813b6ad4271e994,2,34,2021-07-26 19:30:34
2022-07-27 16:01:24,C,60,1911,1,Dbd850566f673e3768265cc258ea74fca,2,37,2022-07-27 16:29:24
2023-02-21 19:26:46,B,8,982,1,D19c5c7cdc19e341f7ef39ec477a773c1,3,20,2023-02-21 20:23:46
2024-03-24 02:39:05,C,8,2093,1,D17cb853d6b140c4514bf70bdde33d0e1,2,76,2024-03-24 03:35:05
2021-09-21 14:47:32,B,18,2673,0,Ded3a217aca17d30e5b7a63f794f36caa,2,18,2021-09-21 14:53:32
2021-01-24 19:46:54,C,58,2742,0,B07638ebc4dd02336b731891e9c6262d8,3,77,2021-01-24 20:06:54
2021-11-23 03:14:43,B,18,2324,1,Df95fcbcab760d5324429f503633f4269,1,61,2021-11-23 03:34:43
2019-08-15 03:09:18,C,43,1062,1,D0d09294e1595b189e813b6ad4271e994,2,34,2019-08-15 03:55:18
2019-03-01 19:19:10,C,39,1053,1,D21cc4736c309aad7132556497e9cca49,1,20,2019-03-01 20:13:10
2023-01-28 02:17:59,C,18,1065,1,Dda3fd1b4d5b506e44f2f3e274a9fd046,2,18,2023-01-28 02:50:59
2019-09-18 14:11:58,B,59,1072,0,Dfe1aa77a87a321307a7ad42985478832,3,49,2019-09-18 14:21:58
2022-08-04 19:19:32,B,56,142,1,Db6f1308abc851a6772299839aba9414c,3,32,2022-08-04 19:39:32
2020-06-19 11:31:40,B,18,2674,0,B89cf0b5638a1a4a2157df85cd5bfd09d,3,43,2020-06-19 12:01:40
2021-10-15 06:08:04,A,57,1351,0,Df95fcbcab760d5324429f503633f4269,3,79,2021-10-15 06:39:04
2019-03-06 20:00:22,C,27,2741,1,Da79662958dc465443a9434a2506acf75,3,50,2019-03-06 20:05:22
2024-03-07 23:09:51,B,24,3446,1,D1e4c6eda9a6c53a98c65b9897844db14,2,56,2024-03-07 23:22:51
2020-01-18 11:16:03,B,71,982,1,D2dc4877a36d6d87063c1149454da783c,2,33,2020-01-18 11:50:03
2023-09-05 17:36:09,B,7,3467,1,Ddd40e83f8fdc70bcaea04007a88914e6,2,80,2023-09-05 18:07:09
2023-07-06 09:37:46,C,55,2562,1,B49fe907c9a112449e68247d245176dfd,3,37,2023-07-06 10:28:46
2023-11-13 02:24:00,C,17,1191,1,D9a1246cc45873dd8ed918f7e42952a70,3,53,2023-11-13 02:42:00
2024-07-07 04:24:50,B,17,1562,1,D60fe9eed25f321d6c08d5bcd7e232614,3,51,2024-07-07 04:41:50
2024-08-18 13:18:36,A,5,2866,1,De2cd8aad3d8c9315f42f55fe330b0cd1,1,64,2024-08-18 13:34:36
2020-12-18 05:50:12,C,26,3281,0,Dfa8fdb341d0788e1261053971f7bf19c,2,31,2020-12-18 06:27:12
2023-12-05 11:43:30,B,60,247,0,Dabe07dfba20c308d4ae00a979d7775b3,2,37,2023-12-05 12:00:30
2024-12-27 18:29:09,B,72,1674,1,D7aef117724d387ad858ae3332367d533,3,60,2024-12-27 19:10:09
2023-03-04 23:27:31,B,30,2092,1,D854b7a1a0d2da8f77a82c237391cf352,3,23,2023-03-04 23:52:31
2021-06-03 19:14:18,A,53,2098,1,Dd40097f35d66cd873567ad5c72353667,3,45,2021-06-03 19:55:18
2024-12-10 17:50:52,C,18,2862,1,D8c9925719a859f14ead75367f68e0a06,1,62,2024-12-10 18:28:52
2019-08-30 18:37:35,A,53,142,1,B4d93ef8e4df27c58782cc711f1a36640,1,41,2019-08-30 18:51:35
2024-07-31 23:44:07,B,32,2895,1,D95f635b4a33477a37f82e842ad3e8c32,3,49,2024-08-01 00:02:07
2022-03-10 05:12:41,A,53,575,0,B1e4e411a763032194f26367e4b40a569,3,58,2022-03-10 05:26:41
2021-07-21 16:06:33,B,44,3637,0,D5150cfad68948a21d121b2169a7ebf38,3,17,2021-07-21 16:50:33
2023-02-12 18:58:20,B,15,2630,0,D8c9925719a859f14ead75367f68e0a06,3,20,2023-02-12 19:50:20
2022-01-31 18:02:28,B,7,196,0,D8fd7de0a4cf4236caa897d0ca4704fc0,1,18,2022-01-31 18:45:28
2020-06-24 08:24:58,A,73,1645,0,D5f5fad8637b76f1f2ca653b44907b803,2,55,2020-06-24 08:56:58
2019-04-05 22:04:47,A,20,1753,1,D1d0b424053f309141e5ef94edf56b518,2,3,2019-04-05 22:50:47
2023-12-26 10:41:55,A,65,1914,0,D96cf291b8b19c06f71184196a82606a0,2,71,2023-12-26 10:46:55
2024-08-12 05:11:53,A,30,237,1,Ddd40e83f8fdc70bcaea04007a88914e6,3,26,2024-08-12 06:07:53
2021-12-08 15:35:30,C,53,3453,1,D9f785215248cde053832ff8edd333865,2,60,2021-12-08 15:52:30
2024-09-25 20:47:20,A,53,1481,0,D0432efe06e752417190bd1574fc080d6,1,76,2024-09-25 21:28:20
2024-11-20 13:12:43,A,49,1221,0,D77275ad983b1e6c5830451e1c96286c0,3,55,2024-11-20 13:42:43
2021-01-28 20:10:58,A,23,3598,1,Dda3fd1b4d5b506e44f2f3e274a9fd046,1,18,2021-01-28 20:46:58
2021-05-20 12:29:53,A,56,3192,0,B05108ae1cd463c0c66229ce21e00834f,3,20,2021-05-20 13:13:53
2024-09-10 05:18:17,C,80,142,0,D1d3abcbc5392164eb27426b959e5aff1,1,60,2024-09-10 05:42:17
2019-10-08 19:54:43,A,26,200,1,Dea632b560b1450f6284d87967c3c707f,1,4,2019-10-08 20:40:43
2024-10-08 05:33:58,C,45,1839,0,D6da70e128c2a048a20cd166ec6bd08f6,1,76,2024-10-08 06:03:58
2019-12-03 18:16:26,B,32,3465,0,Dc0d0f1a4a6a9a6eefa65ed88eaf22de8,2,71,2019-12-03 18:38:26
2024-05-09 15:05:37,B,37,1957,1,B49fe907c9a112449e68247d245176dfd,3,39,2024-05-09 15:22:37
2019-06-12 07:14:11,C,76,141,0,D955c17b0a3759e696c2425466717dafb,1,79,2019-06-12 07:36:11
2023-03-24 13:57:24,A,35,2469,1,D0d09294e1595b189e813b6ad4271e994,2,58,2023-03-24 14:41:24
2022-08-04 23:15:21,A,26,234,1,D13a733ea92812171424bff6891ea6219,2,5,2022-08-04 23:34:21
2021-07-14 09:59:04,B,44,391,1,B07638ebc4dd02336b731891e9c6262d8,3,58,2021-07-14 10:16:04
2022-12-31 00:47:57,C,45,2865,1,Dc3340f3cc4d6a87774379a8dee81f3ee,1,60,2022-12-31 01:07:57
2023-01-24 12:06:25,B,72,2040,0,Ddff34380e72814c53319ae413401873b,1,11,2023-01-24 12:49:25
2022-07-30 07:56:01,B,48,1481,0,D1d0b424053f309141e5ef94edf56b518,1,61,2022-07-30 08:08:01
2024-05-10 04:27:02,A,17,2991,0,D13494504113ef98886048deb3c950186,1,8,2024-05-10 05:19:02
2023-09-29 18:17:52,B,41,1062,1,Defa8c967850b83c91f2359a4ef060cb4,3,27,2023-09-29 18:46:52
2023-09-05 21:31:06,A,35,1058,1,D4917d3b368b719cfd0fb10c4695853cc,2,30,2023-09-05 21:56:06
2021-12-09 00:21:44,B,60,2324,0,D774852fda90c8978567442a66997ffc1,1,5,2021-12-09 01:19:44
2020-01-15 05:30:18,B,31,237,1,D7de9fc1e0ded63ffa00d9c47ddb06a56,1,52,2020-01-15 05:38:18
2023-05-08 13:23:41,B,17,1523,1,Dcfa034f53c54edf1d6eb08c8b334d855,1,76,2023-05-08 13:50:41
2019-09-26 04:23:43,C,62,2631,0,D55f00ac6e799982fc1d9fb5969392209,2,37,2019-09-26 05:10:43
2019-10-28 12:27:37,C,42,2857,0,D8f2961085a6c7a2fd8045ae7cd33eca3,1,66,2019-10-28 12:37:37
2019-02-05 15:31:06,B,41,2665,0,D96cf291b8b19c06f71184196a82606a0,1,23,2019-02-05 15:50:06
2020-01-21 11:04:51,A,78,1523,1,D2f63870526ba25578df1ec88e475b8c7,3,3,2020-01-21 12:01:51
2020-12-31 01:51:34,A,7,3451,1,D1d3abcbc5392164eb27426b959e5aff1,1,37,2020-12-31 02:35:34
2021-08-23 10:10:07,C,20,2453,1,Bec096a16432cbb6022a6508d4fc20232,1,49,2021-08-23 10:58:07
2022-05-01 16:59:23,B,20,109,0,Dc471386525ea3dcccbe903f24685ecfc,2,62,2022-05-01 17:42:23
2020-04-09 13:30:03,B,79,2630,1,D17cb853d6b140c4514bf70bdde33d0e1,3,69,2020-04-09 14:04:03
2022-02-26 11:00:25,A,6,3472,0,D2dc4877a36d6d87063c1149454da783c,1,72,2022-02-26 11:45:25
2021-04-25 22:22:36,B,64,2981,1,Da18863416f37905b90d62baae8f087f7,2,49,2021-04-25 23:14:36
2020-07-16 21:21:10,A,18,2784,0,D114ddd0528a13b4dbefdf4564ca32ed0,2,31,2020-07-16 21:34:10
2021-10-30 21:56:44,C,76,2089,0,De2cd8aad3d8c9315f42f55fe330b0cd1,3,39,2021-10-30 22:24:44
2021-06-28 16:54:57,B,20,2672,1,Db6f1308abc851a6772299839aba9414c,2,35,2021-06-28 17:49:57
2023-05-09 22:04:56,C,48,900,1,Db1d6c7de51acee6086315de33609348c,2,15,2023-05-09 22:17:56
2023-05-07 02:38:39,B,6,1519,0,D48c97db1995b309e52f25e32b687ac38,1,27,2023-05-07 03:36:39
2020-10-12 04:31:42,A,64,2670,1,D7d542d290ed22c6f67fcbd9cd626c656,1,55,2020-10-12 05:10:42
2020-07-29 23:23:19,C,60,242,1,D9577e3b0b57c8f0ac6b658617624c74f,3,37,2020-07-29 23:35:19
2021-01-25 10:04:26,B,51,2858,0,D020cb6ffe02694a533fdf21aaf26b65f,2,32,2021-01-25 10:34:26
2021-06-11 10:25:43,A,3,3449,0,Da58ddf377d97cfec6e7406c10f490584,3,61,2021-06-11 10:46:43
2019-12-11 20:44:07,B,27,954,1,D0432efe06e752417190bd1574fc080d6,1,34,2019-12-11 20:55:07
2023-04-14 13:45:21,B,72,3463,0,D91deded3fd4389d9fcb15c5b29f392e0,1,30,2023-04-14 14:38:21
2024-04-13 02:09:11,A,73,340,0,Dc7614689fad517e79acd280bb8ad6054,1,50,2024-04-13 02:20:11
2024-05-17 13:50:12,C,20,3560,1,Dad61690a6b30e77b760fb113ab1cdfdb,1,64,2024-05-17 14:35:12
2020-07-27 03:45:55,C,31,2512,1,D09f9847a0f1af49433d8c0de571fa70c,2,53,2020-07-27 04:29:55
2023-05-13 05:47:41,B,79,200,0,D805e084dce1ae0f36f49ea1ded61d48a,1,62,2023-05-13 06:34:41
2019-05-18 16:59:41,A,61,1989,0,D3dd95b8cffc8db3db4ce889762fb3f3f,1,11,2019-05-18 17:30:41
2019-04-03 14:45:57,C,20,2680,1,D0a8af72dc6a6dcf47c9d035a1dabf000,3,4,2019-04-03 15:43:57
2021-10-06 05:13:56,A,50,1872,1,D045cbc0c7396796e7804c70f84fd1966,3,71,2021-10-06 05:32:56
2024-03-20 02:51:53,A,62,3472,1,B49fe907c9a112449e68247d245176dfd,1,42,2024-03-20 03:00:53
2023-12-05 12:02:26,C,61,2832,0,D7e62d84d4d03576c3db64e657c1e08db,2,73,2023-12-05 12:15:26
2019-01-18 06:53:22,C,73,1331,1,D96b427fd3a31c894a43d5146e90fd020,3,58,2019-01-18 07:14:22
2019-08-02 03:03:42,B,60,3474,1,D990b438bd7ce01eeeb9a5e2a68973fe1,2,31,2019-08-02 03:30:42
2020-11-25 19:20:00,B,50,2565,0,Dc3340f3cc4d6a87774379a8dee81f3ee,2,7,2020-11-25 20:14:00
2020-08-17 18:45:13,C,72,2981,1,Dc2f62bcce9e20c2d56cf29489c6f5b3c,1,32,2020-08-17 19:10:13
2024-04-18 10:13:48,C,11,2674,0,Decd28a257126c451a5cd9116fc01080e,1,6,2024-04-18 11:08:48
2020-07-04 03:49:26,B,17,1062,0,D9a1246cc45873dd8ed918f7e42952a70,2,57,2020-07-04 04:48:26
2019-02-12 01:28:02,A,40,582,0,D0432efe06e752417190bd1574fc080d6,3,41,2019-02-12 02:06:02
2024-06-30 21:19:49,A,56,2672,1,Dfbce328bd01c146afd82cb5599c93fd1,1,5,2024-06-30 22:08:49
2022-01-20 00:02:46,C,42,1070,1,Db6f1308abc851a6772299839aba9414c,3,60,2022-01-20 00:54:46
2022-01-19 12:23:25,B,69,3471,1,B07638ebc4dd02336b731891e9c6262d8,3,40,2022-01-19 12:33:25
2021-08-19 07:11:19,C,58,1914,0,D3a4fb1112af893041d07b82d681da0cd,2,64,2021-08-19 07:49:19
2019-12-01 01:41:14,C,58,1882,0,D7ffb2f8acc2bc7257c287fe1b418ee2c,2,52,2019-12-01 02:25:14
2019-02-12 12:20:36,C,4,235,1,Dafcf884b627ef9f877f0118a48661977,2,57,2019-02-12 13:12:36
2022-05-07 10:08:55,B,4,1586,0,Dafcf884b627ef9f877f0118a48661977,1,34,2022-05-07 10:47:55
2019-06-27 21:05:18,A,69,1054,0,D955c17b0a3759e696c2425466717dafb,1,76,2019-06-27 21:29:18
2020-05-21 20:12:24,A,62,2324,1,Bd08a71a61266d8a5138e33e3902fdddb,1,37,2020-05-21 20:38:24
2023-11-15 15:48:41,A,5,2670,0,D0a3e9fa449fe2c22eaae8d85dcda8503,1,3,2023-11-15 16:22:41
2024-10-19 13:34:37,C,3,2992,0,D9a1246cc45873dd8ed918f7e42952a70,1,5,2024-10-19 14:10:37
2020-03-27 12:32:02,A,15,2093,0,D1e83e9cffbbd90e0351aa97e4d50fa4d,1,65,2020-03-27 12:52:02
2019-11-09 06:43:09,B,69,2418,1,D7ad8d4bee242e9b4b054847833cc7f70,1,40,2019-11-09 07:39:09
2021-05-01 20:26:23,B,34,1070,0,Df1367762e7e048ecdda35ee8737ad814,2,23,2021-05-01 20:35:23
2024-07-01 15:36:08,B,77,3446,1,Da58ddf377d97cfec6e7406c10f490584,2,30,2024-07-01 15:53:08
2022-12-22 16:43:19,C,30,224,1,B4d93ef8e4df27c58782cc711f1a36640,1,45,2022-12-22 17:19:19
2021-10-11 11:38:41,C,52,3559,1,D75b07cdcfddcb42273cc64ee4b69abfc,2,23,2021-10-11 12:12:41
2022-01-18 12:28:25,B,30,391,0,D557a8b793b94f184fd1b59e29705c68b,3,42,2022-01-18 13:07:25
2019-10-14 00:57:21,B,30,1828,0,D4917d3b368b719cfd0fb10c4695853cc,1,57,2019-10-14 01:02:21
